cycle,branch,model,modeldate,candidate_inc,candidate_chal,candidate_3rd,current_zscore,projected_zscore,projected_hi,projected_lo,category,indicator,timestamp,simulations
2020,President,polls-plus,7/21/2020,Trump,Biden,"",-4.738862,-3.741339,-2.827634,-4.655044,jobs,Nonfarm payrolls,10:39:48 10 Aug 2020,40000
2020,President,polls-plus,7/21/2020,Trump,Biden,"",.8142259,.9969925,1.910697,.0832876,inflation,Consumer price index,10:39:48 10 Aug 2020,40000
2020,President,polls-plus,7/21/2020,Trump,Biden,"",4.050807,3.943793,4.857498,3.030088,income,Real disposable personal income,10:39:48 10 Aug 2020,40000
2020,President,polls-plus,7/21/2020,Trump,Biden,"",-1.365268,-.7899914,-.1439044,-1.436078,combined,Average of all six indicators,10:39:48 10 Aug 2020,40000
2020,President,polls-plus,7/20/2020,Trump,Biden,"",.708505,.5432712,1.462215,-.3756729,stock market,S&P 500,10:42:12 10 Aug 2020,40000
2020,President,polls-plus,7/20/2020,Trump,Biden,"",-6.192026,-4.584142,-3.665198,-5.503087,spending,Personal consumption expenditures,10:42:12 10 Aug 2020,40000
2020,President,polls-plus,7/20/2020,Trump,Biden,"",-2.843096,-1.88652,-.9675755,-2.805464,manufacturing,Industrial production,10:42:12 10 Aug 2020,40000
2020,President,polls-plus,7/20/2020,Trump,Biden,"",-4.738862,-3.731484,-2.81254,-4.650428,jobs,Nonfarm payrolls,10:42:12 10 Aug 2020,40000
2020,President,polls-plus,7/20/2020,Trump,Biden,"",.8142259,.9985942,1.917538,.0796501,inflation,Consumer price index,10:42:12 10 Aug 2020,40000
2020,President,polls-plus,7/20/2020,Trump,Biden,"",4.050807,3.939754,4.858699,3.02081,income,Real disposable personal income,10:42:12 10 Aug 2020,40000
2020,President,polls-plus,7/20/2020,Trump,Biden,"",-1.366741,-.7867543,-.1369627,-1.436546,combined,Average of all six indicators,10:42:12 10 Aug 2020,40000
2020,President,polls-plus,7/19/2020,Trump,Biden,"",.6529305,.494131,1.418185,-.4299227,stock market,S&P 500,10:44:46 10 Aug 2020,40000
2020,President,polls-plus,7/19/2020,Trump,Biden,"",-6.192026,-4.581419,-3.657365,-5.505473,spending,Personal consumption expenditures,10:44:46 10 Aug 2020,40000
2020,President,polls-plus,7/19/2020,Trump,Biden,"",-2.843096,-1.893792,-.9697387,-2.817846,manufacturing,Industrial production,10:44:46 10 Aug 2020,40000
2020,President,polls-plus,7/19/2020,Trump,Biden,"",-4.738862,-3.729294,-2.805241,-4.653348,jobs,Nonfarm payrolls,10:44:46 10 Aug 2020,40000
2020,President,polls-plus,7/19/2020,Trump,Biden,"",.8142259,1.000196,1.92425,.0761422,inflation,Consumer price index,10:44:46 10 Aug 2020,40000
2020,President,polls-plus,7/19/2020,Trump,Biden,"",4.050807,3.933749,4.857803,3.009696,income,Real disposable personal income,10:44:46 10 Aug 2020,40000
2020,President,polls-plus,7/19/2020,Trump,Biden,"",-1.376003,-.7960715,-.1426669,-1.449476,combined,Average of all six indicators,10:44:46 10 Aug 2020,40000
2020,President,polls-plus,7/18/2020,Trump,Biden,"",.6529305,.492453,1.421592,-.4366861,stock market,S&P 500,10:45:11 10 Aug 2020,40000
2020,President,polls-plus,7/18/2020,Trump,Biden,"",-6.192026,-4.565117,-3.635978,-5.494256,spending,Personal consumption expenditures,10:45:11 10 Aug 2020,40000
2020,President,polls-plus,7/18/2020,Trump,Biden,"",-2.843096,-1.884254,-.9551151,-2.813393,manufacturing,Industrial production,10:45:11 10 Aug 2020,40000
2020,President,polls-plus,7/18/2020,Trump,Biden,"",-4.738862,-3.717848,-2.788709,-4.646987,jobs,Nonfarm payrolls,10:45:11 10 Aug 2020,40000
2020,President,polls-plus,7/18/2020,Trump,Biden,"",.8142259,1.001798,1.930937,.0726585,inflation,Consumer price index,10:45:11 10 Aug 2020,40000
2020,President,polls-plus,7/18/2020,Trump,Biden,"",4.050807,3.93011,4.85925,3.000971,income,Real disposable personal income,10:45:11 10 Aug 2020,40000
2020,President,polls-plus,7/18/2020,Trump,Biden,"",-1.376003,-.7904764,-.1334758,-1.447477,combined,Average of all six indicators,10:45:11 10 Aug 2020,40000
2020,President,polls-plus,7/17/2020,Trump,Biden,"",.6529305,.490775,1.425,-.4434496,stock market,S&P 500,10:44:52 10 Aug 2020,40000
2020,President,polls-plus,7/17/2020,Trump,Biden,"",-6.192026,-4.548816,-3.614591,-5.48304,spending,Personal consumption expenditures,10:44:52 10 Aug 2020,40000
2020,President,polls-plus,7/17/2020,Trump,Biden,"",-2.843096,-1.874716,-.9404914,-2.808941,manufacturing,Industrial production,10:44:52 10 Aug 2020,40000
2020,President,polls-plus,7/17/2020,Trump,Biden,"",-4.738862,-3.706401,-2.772177,-4.640626,jobs,Nonfarm payrolls,10:44:52 10 Aug 2020,40000
2020,President,polls-plus,7/17/2020,Trump,Biden,"",.8142259,1.003399,1.937624,.0691746,inflation,Consumer price index,10:44:52 10 Aug 2020,40000
2020,President,polls-plus,7/17/2020,Trump,Biden,"",4.050807,3.926472,4.860696,2.992247,income,Real disposable personal income,10:44:52 10 Aug 2020,40000
2020,President,polls-plus,7/17/2020,Trump,Biden,"",-1.376003,-.7848812,-.1242846,-1.445478,combined,Average of all six indicators,10:44:52 10 Aug 2020,40000
2020,President,polls-plus,7/16/2020,Trump,Biden,"",.6357057,.4751042,1.414524,-.4643152,stock market,S&P 500,10:46:23 10 Aug 2020,40000
2020,President,polls-plus,7/16/2020,Trump,Biden,"",-6.192026,-4.537104,-3.597684,-5.476523,spending,Personal consumption expenditures,10:46:23 10 Aug 2020,40000
2020,President,polls-plus,7/16/2020,Trump,Biden,"",-2.843096,-1.870902,-.931483,-2.810322,manufacturing,Industrial production,10:46:23 10 Aug 2020,40000
2020,President,polls-plus,7/16/2020,Trump,Biden,"",-4.738862,-3.698112,-2.758693,-4.637532,jobs,Nonfarm payrolls,10:46:23 10 Aug 2020,40000
2020,President,polls-plus,7/16/2020,Trump,Biden,"",.8142259,1.005001,1.94442,.0655815,inflation,Consumer price index,10:46:23 10 Aug 2020,40000
2020,President,polls-plus,7/16/2020,Trump,Biden,"",4.050807,3.922017,4.861437,2.982598,income,Real disposable personal income,10:46:23 10 Aug 2020,40000
2020,President,polls-plus,7/16/2020,Trump,Biden,"",-1.378874,-.7839993,-.1197295,-1.448269,combined,Average of all six indicators,10:46:23 10 Aug 2020,40000
2020,President,polls-plus,7/15/2020,Trump,Biden,"",.7016242,.5292825,1.454422,-.3958565,stock market,S&P 500,10:48:47 10 Aug 2020,40000
2020,President,polls-plus,7/15/2020,Trump,Biden,"",-6.192026,-4.505227,-3.580088,-5.430366,spending,Personal consumption expenditures,10:48:47 10 Aug 2020,40000
2020,President,polls-plus,7/15/2020,Trump,Biden,"",-4.2255,-3.398729,-2.47359,-4.323868,manufacturing,Industrial production,10:48:47 10 Aug 2020,40000
2020,President,polls-plus,7/15/2020,Trump,Biden,"",-4.738862,-3.675931,-2.750793,-4.60107,jobs,Nonfarm payrolls,10:48:47 10 Aug 2020,40000
2020,President,polls-plus,7/15/2020,Trump,Biden,"",1.008668,1.196711,2.12185,.2715716,inflation,Consumer price index,10:48:47 10 Aug 2020,40000
2020,President,polls-plus,7/15/2020,Trump,Biden,"",4.050807,3.921155,4.846294,2.996016,income,Real disposable personal income,10:48:47 10 Aug 2020,40000
2020,President,polls-plus,7/15/2020,Trump,Biden,"",-1.565881,-.9887899,-.3346178,-1.642962,combined,Average of all six indicators,10:48:47 10 Aug 2020,40000
2020,President,polls-plus,7/14/2020,Trump,Biden,"",.6394486,.4751685,1.405254,-.4549166,stock market,S&P 500,10:51:08 10 Aug 2020,40000
2020,President,polls-plus,7/14/2020,Trump,Biden,"",-6.192026,-3.985807,-3.055722,-4.915892,spending,Personal consumption expenditures,10:51:08 10 Aug 2020,40000
2020,President,polls-plus,7/14/2020,Trump,Biden,"",-4.2255,-3.015786,-2.085701,-3.945872,manufacturing,Industrial production,10:51:08 10 Aug 2020,40000
2020,President,polls-plus,7/14/2020,Trump,Biden,"",-4.738862,-3.354617,-2.424531,-4.284702,jobs,Nonfarm payrolls,10:51:08 10 Aug 2020,40000
2020,President,polls-plus,7/14/2020,Trump,Biden,"",1.008668,1.198186,2.128271,.2681009,inflation,Consumer price index,10:51:08 10 Aug 2020,40000
2020,President,polls-plus,7/14/2020,Trump,Biden,"",4.050807,4.195326,5.125411,3.265241,income,Real disposable personal income,10:51:08 10 Aug 2020,40000
2020,President,polls-plus,7/14/2020,Trump,Biden,"",-1.576244,-.7479216,-.0902521,-1.405591,combined,Average of all six indicators,10:51:08 10 Aug 2020,40000
2020,President,polls-plus,7/13/2020,Trump,Biden,"",.5463575,.3947687,1.32973,-.5401928,stock market,S&P 500,10:51:31 10 Aug 2020,40000
2020,President,polls-plus,7/13/2020,Trump,Biden,"",-6.192026,-3.98874,-3.053779,-4.923702,spending,Personal consumption expenditures,10:51:31 10 Aug 2020,40000
2020,President,polls-plus,7/13/2020,Trump,Biden,"",-4.2255,-3.032882,-2.097921,-3.967844,manufacturing,Industrial production,10:51:31 10 Aug 2020,40000
2020,President,polls-plus,7/13/2020,Trump,Biden,"",-4.738862,-3.356712,-2.421751,-4.291674,jobs,Nonfarm payrolls,10:51:31 10 Aug 2020,40000
2020,President,polls-plus,7/13/2020,Trump,Biden,"",1.008668,1.199661,2.134623,.2647,inflation,Consumer price index,10:51:31 10 Aug 2020,40000
2020,President,polls-plus,7/13/2020,Trump,Biden,"",4.050807,4.189637,5.124598,3.254675,income,Real disposable personal income,10:51:31 10 Aug 2020,40000
2020,President,polls-plus,7/13/2020,Trump,Biden,"",-1.591759,-.7657114,-.1045938,-1.426829,combined,Average of all six indicators,10:51:31 10 Aug 2020,40000
2020,President,polls-plus,7/12/2020,Trump,Biden,"",.6165068,.4538071,1.393695,-.4860806,stock market,S&P 500,10:51:04 10 Aug 2020,40000
2020,President,polls-plus,7/12/2020,Trump,Biden,"",-6.192026,-3.95128,-3.011392,-4.891168,spending,Personal consumption expenditures,10:51:04 10 Aug 2020,40000
2020,President,polls-plus,7/12/2020,Trump,Biden,"",-4.2255,-2.999334,-2.059446,-3.939222,manufacturing,Industrial production,10:51:04 10 Aug 2020,40000
2020,President,polls-plus,7/12/2020,Trump,Biden,"",-4.738862,-3.330836,-2.390949,-4.270724,jobs,Nonfarm payrolls,10:51:04 10 Aug 2020,40000
2020,President,polls-plus,7/12/2020,Trump,Biden,"",1.008668,1.201137,2.141025,.2612492,inflation,Consumer price index,10:51:04 10 Aug 2020,40000
2020,President,polls-plus,7/12/2020,Trump,Biden,"",4.050807,4.191219,5.131107,3.251331,income,Real disposable personal income,10:51:04 10 Aug 2020,40000
2020,President,polls-plus,7/12/2020,Trump,Biden,"",-1.580068,-.7392146,-.0746136,-1.403816,combined,Average of all six indicators,10:51:04 10 Aug 2020,40000
2020,President,polls-plus,7/11/2020,Trump,Biden,"",.6165068,.4522151,1.397081,-.4926507,stock market,S&P 500,10:52:57 10 Aug 2020,40000
2020,President,polls-plus,7/11/2020,Trump,Biden,"",-6.192026,-3.930778,-2.985912,-4.875644,spending,Personal consumption expenditures,10:52:57 10 Aug 2020,40000
2020,President,polls-plus,7/11/2020,Trump,Biden,"",-4.2255,-2.987053,-2.042187,-3.931919,manufacturing,Industrial production,10:52:57 10 Aug 2020,40000
2020,President,polls-plus,7/11/2020,Trump,Biden,"",-4.738862,-3.316708,-2.371842,-4.261573,jobs,Nonfarm payrolls,10:52:57 10 Aug 2020,40000
2020,President,polls-plus,7/11/2020,Trump,Biden,"",1.008668,1.202612,2.147478,.2577466,inflation,Consumer price index,10:52:57 10 Aug 2020,40000
2020,President,polls-plus,7/11/2020,Trump,Biden,"",4.050807,4.189746,5.134612,3.244881,income,Real disposable personal income,10:52:57 10 Aug 2020,40000
2020,President,polls-plus,7/11/2020,Trump,Biden,"",-1.580068,-.7316608,-.0635398,-1.399782,combined,Average of all six indicators,10:52:57 10 Aug 2020,40000
2020,President,polls-plus,7/10/2020,Trump,Biden,"",.6165068,.450623,1.400467,-.4992208,stock market,S&P 500,10:55:24 10 Aug 2020,40000
2020,President,polls-plus,7/10/2020,Trump,Biden,"",-6.192026,-3.910275,-2.960432,-4.860119,spending,Personal consumption expenditures,10:55:24 10 Aug 2020,40000
2020,President,polls-plus,7/10/2020,Trump,Biden,"",-4.2255,-2.974772,-2.024928,-3.924616,manufacturing,Industrial production,10:55:24 10 Aug 2020,40000
2020,President,polls-plus,7/10/2020,Trump,Biden,"",-4.738862,-3.302579,-2.352735,-4.252423,jobs,Nonfarm payrolls,10:55:24 10 Aug 2020,40000
2020,President,polls-plus,7/10/2020,Trump,Biden,"",1.008668,1.204088,2.153932,.2542439,inflation,Consumer price index,10:55:24 10 Aug 2020,40000
2020,President,polls-plus,7/10/2020,Trump,Biden,"",4.050807,4.188274,5.138118,3.23843,income,Real disposable personal income,10:55:24 10 Aug 2020,40000
2020,President,polls-plus,7/10/2020,Trump,Biden,"",-1.580068,-.724107,-.052466,-1.395748,combined,Average of all six indicators,10:55:24 10 Aug 2020,40000
2020,President,polls-plus,7/9/2020,Trump,Biden,"",.5443977,.3888593,1.343578,-.5658593,stock market,S&P 500,10:57:25 10 Aug 2020,40000
2020,President,polls-plus,7/9/2020,Trump,Biden,"",-6.192026,-3.908495,-2.953776,-4.863214,spending,Personal consumption expenditures,10:57:25 10 Aug 2020,40000
2020,President,polls-plus,7/9/2020,Trump,Biden,"",-4.2255,-2.986132,-2.031413,-3.94085,manufacturing,Industrial production,10:57:25 10 Aug 2020,40000
2020,President,polls-plus,7/9/2020,Trump,Biden,"",-4.738862,-3.301529,-2.34681,-4.256248,jobs,Nonfarm payrolls,10:57:25 10 Aug 2020,40000
2020,President,polls-plus,7/9/2020,Trump,Biden,"",1.008668,1.205563,2.160282,.2508446,inflation,Consumer price index,10:57:25 10 Aug 2020,40000
2020,President,polls-plus,7/9/2020,Trump,Biden,"",4.050807,4.183369,5.138088,3.228651,income,Real disposable personal income,10:57:25 10 Aug 2020,40000
2020,President,polls-plus,7/9/2020,Trump,Biden,"",-1.592086,-.736394,-.061306,-1.411482,combined,Average of all six indicators,10:57:25 10 Aug 2020,40000
2020,President,polls-plus,7/8/2020,Trump,Biden,"",.5873923,.4243665,1.384108,-.535375,stock market,S&P 500,10:57:48 10 Aug 2020,40000
2020,President,polls-plus,7/8/2020,Trump,Biden,"",-6.192026,-3.877578,-2.917837,-4.83732,spending,Personal consumption expenditures,10:57:48 10 Aug 2020,40000
2020,President,polls-plus,7/8/2020,Trump,Biden,"",-4.2255,-2.960718,-2.000976,-3.92046,manufacturing,Industrial production,10:57:48 10 Aug 2020,40000
2020,President,polls-plus,7/8/2020,Trump,Biden,"",-4.738862,-3.280137,-2.320395,-4.239879,jobs,Nonfarm payrolls,10:57:48 10 Aug 2020,40000
2020,President,polls-plus,7/8/2020,Trump,Biden,"",1.008668,1.207039,2.16678,.2472971,inflation,Consumer price index,10:57:48 10 Aug 2020,40000
2020,President,polls-plus,7/8/2020,Trump,Biden,"",4.050807,4.1838,5.143541,3.224058,income,Real disposable personal income,10:57:48 10 Aug 2020,40000
2020,President,polls-plus,7/8/2020,Trump,Biden,"",-1.58492,-.7172047,-.038565,-1.395844,combined,Average of all six indicators,10:57:48 10 Aug 2020,40000
2020,President,polls-plus,7/7/2020,Trump,Biden,"",.5341107,.3787943,1.343492,-.5859032,stock market,S&P 500,10:57:16 10 Aug 2020,40000
2020,President,polls-plus,7/7/2020,Trump,Biden,"",-6.192026,-3.871244,-2.906546,-4.835941,spending,Personal consumption expenditures,10:57:16 10 Aug 2020,40000
2020,President,polls-plus,7/7/2020,Trump,Biden,"",-4.2255,-2.966403,-2.001706,-3.9311,manufacturing,Industrial production,10:57:16 10 Aug 2020,40000
2020,President,polls-plus,7/7/2020,Trump,Biden,"",-4.738862,-3.275957,-2.31126,-4.240655,jobs,Nonfarm payrolls,10:57:16 10 Aug 2020,40000
2020,President,polls-plus,7/7/2020,Trump,Biden,"",1.008668,1.208514,2.173212,.2438167,inflation,Consumer price index,10:57:16 10 Aug 2020,40000
2020,President,polls-plus,7/7/2020,Trump,Biden,"",4.050807,4.179702,5.144399,3.215004,income,Real disposable personal income,10:57:16 10 Aug 2020,40000
2020,President,polls-plus,7/7/2020,Trump,Biden,"",-1.5938,-.7244324,-.0422883,-1.406577,combined,Average of all six indicators,10:57:16 10 Aug 2020,40000
2020,President,polls-plus,7/6/2020,Trump,Biden,"",.6140568,.445124,1.414713,-.5244646,stock market,S&P 500,10:59:26 10 Aug 2020,40000
2020,President,polls-plus,7/6/2020,Trump,Biden,"",-6.192026,-3.830706,-2.861117,-4.800294,spending,Personal consumption expenditures,10:59:26 10 Aug 2020,40000
2020,President,polls-plus,7/6/2020,Trump,Biden,"",-4.2255,-2.928744,-1.959156,-3.898333,manufacturing,Industrial production,10:59:26 10 Aug 2020,40000
2020,President,polls-plus,7/6/2020,Trump,Biden,"",-4.738862,-3.247779,-2.27819,-4.217368,jobs,Nonfarm payrolls,10:59:26 10 Aug 2020,40000
2020,President,polls-plus,7/6/2020,Trump,Biden,"",1.008668,1.209989,2.179578,.2404008,inflation,Consumer price index,10:59:26 10 Aug 2020,40000
2020,President,polls-plus,7/6/2020,Trump,Biden,"",4.050807,4.181931,5.15152,3.212343,income,Real disposable personal income,10:59:26 10 Aug 2020,40000
2020,President,polls-plus,7/6/2020,Trump,Biden,"",-1.580476,-.6950307,-.0094281,-1.380633,combined,Average of all six indicators,10:59:26 10 Aug 2020,40000
2020,President,polls-plus,7/5/2020,Trump,Biden,"",.5040413,.352358,1.297043,-.5923272,stock market,S&P 500,11:01:55 10 Aug 2020,40000
2020,President,polls-plus,7/5/2020,Trump,Biden,"",-6.192026,-3.839231,-2.894546,-4.783916,spending,Personal consumption expenditures,11:01:55 10 Aug 2020,40000
2020,President,polls-plus,7/5/2020,Trump,Biden,"",-4.2255,-2.95336,-2.008675,-3.898045,manufacturing,Industrial production,11:01:55 10 Aug 2020,40000
2020,President,polls-plus,7/5/2020,Trump,Biden,"",-6.736466,-5.552008,-4.607322,-6.496693,jobs,Nonfarm payrolls,11:01:55 10 Aug 2020,40000
2020,President,polls-plus,7/5/2020,Trump,Biden,"",1.008668,1.211465,2.15615,.2667796,inflation,Consumer price index,11:01:55 10 Aug 2020,40000
2020,President,polls-plus,7/5/2020,Trump,Biden,"",4.050807,4.175048,5.119734,3.230363,income,Real disposable personal income,11:01:55 10 Aug 2020,40000
2020,President,polls-plus,7/5/2020,Trump,Biden,"",-1.931746,-1.100955,-.4329612,-1.768948,combined,Average of all six indicators,11:01:55 10 Aug 2020,40000
2020,President,polls-plus,7/4/2020,Trump,Biden,"",.5040413,.3510319,1.300538,-.598474,stock market,S&P 500,11:03:40 10 Aug 2020,40000
2020,President,polls-plus,7/4/2020,Trump,Biden,"",-6.192026,-3.818906,-2.869401,-4.768412,spending,Personal consumption expenditures,11:03:40 10 Aug 2020,40000
2020,President,polls-plus,7/4/2020,Trump,Biden,"",-4.2255,-2.941368,-1.991862,-3.890874,manufacturing,Industrial production,11:03:40 10 Aug 2020,40000
2020,President,polls-plus,7/4/2020,Trump,Biden,"",-6.736466,-5.539049,-4.589543,-6.488555,jobs,Nonfarm payrolls,11:03:40 10 Aug 2020,40000
2020,President,polls-plus,7/4/2020,Trump,Biden,"",1.008668,1.21294,2.162446,.2634345,inflation,Consumer price index,11:03:40 10 Aug 2020,40000
2020,President,polls-plus,7/4/2020,Trump,Biden,"",4.050807,4.17352,5.123025,3.224014,income,Real disposable personal income,11:03:40 10 Aug 2020,40000
2020,President,polls-plus,7/4/2020,Trump,Biden,"",-1.931746,-1.093639,-.4222366,-1.765041,combined,Average of all six indicators,11:03:40 10 Aug 2020,40000
2020,President,polls-plus,7/3/2020,Trump,Biden,"",.5040413,.3497328,1.30422,-.6047544,stock market,S&P 500,11:04:06 10 Aug 2020,40000
2020,President,polls-plus,7/3/2020,Trump,Biden,"",-6.192026,-3.797612,-2.843125,-4.7521,spending,Personal consumption expenditures,11:04:06 10 Aug 2020,40000
2020,President,polls-plus,7/3/2020,Trump,Biden,"",-4.2255,-2.92818,-1.973693,-3.882667,manufacturing,Industrial production,11:04:06 10 Aug 2020,40000
2020,President,polls-plus,7/3/2020,Trump,Biden,"",-6.736466,-5.523757,-4.569269,-6.478244,jobs,Nonfarm payrolls,11:04:06 10 Aug 2020,40000
2020,President,polls-plus,7/3/2020,Trump,Biden,"",1.008668,1.214305,2.168792,.2598175,inflation,Consumer price index,11:04:06 10 Aug 2020,40000
2020,President,polls-plus,7/3/2020,Trump,Biden,"",4.050807,4.170327,5.124815,3.21584,income,Real disposable personal income,11:04:06 10 Aug 2020,40000
2020,President,polls-plus,7/3/2020,Trump,Biden,"",-1.931746,-1.085864,-.4109397,-1.760788,combined,Average of all six indicators,11:04:06 10 Aug 2020,40000
2020,President,polls-plus,7/2/2020,Trump,Biden,"",.5040413,.3484337,1.307902,-.6110348,stock market,S&P 500,11:03:27 10 Aug 2020,40000
2020,President,polls-plus,7/2/2020,Trump,Biden,"",-6.192026,-3.776319,-2.81685,-4.735787,spending,Personal consumption expenditures,11:03:27 10 Aug 2020,40000
2020,President,polls-plus,7/2/2020,Trump,Biden,"",-4.2255,-2.914991,-1.955523,-3.87446,manufacturing,Industrial production,11:03:27 10 Aug 2020,40000
2020,President,polls-plus,7/2/2020,Trump,Biden,"",-6.736466,-5.508463,-4.548995,-6.467932,jobs,Nonfarm payrolls,11:03:27 10 Aug 2020,40000
2020,President,polls-plus,7/2/2020,Trump,Biden,"",1.008668,1.215669,2.175138,.2562007,inflation,Consumer price index,11:03:27 10 Aug 2020,40000
2020,President,polls-plus,7/2/2020,Trump,Biden,"",4.050807,4.167134,5.126603,3.207666,income,Real disposable personal income,11:03:27 10 Aug 2020,40000
2020,President,polls-plus,7/2/2020,Trump,Biden,"",-1.931746,-1.078089,-.3996428,-1.756536,combined,Average of all six indicators,11:03:27 10 Aug 2020,40000
2020,President,polls-plus,7/1/2020,Trump,Biden,"",.4742025,.323089,1.287632,-.6414537,stock market,S&P 500,11:05:57 10 Aug 2020,40000
2020,President,polls-plus,7/1/2020,Trump,Biden,"",-6.192026,-3.763386,-2.798843,-4.727929,spending,Personal consumption expenditures,11:05:57 10 Aug 2020,40000
2020,President,polls-plus,7/1/2020,Trump,Biden,"",-4.2255,-2.91253,-1.947988,-3.877073,manufacturing,Industrial production,11:05:57 10 Aug 2020,40000
2020,President,polls-plus,7/1/2020,Trump,Biden,"",-6.736466,-5.499128,-4.534585,-6.463671,jobs,Nonfarm payrolls,11:05:57 10 Aug 2020,40000
2020,President,polls-plus,7/1/2020,Trump,Biden,"",1.008668,1.217034,2.181576,.2524908,inflation,Consumer price index,11:05:57 10 Aug 2020,40000
2020,President,polls-plus,7/1/2020,Trump,Biden,"",4.050807,4.162347,5.12689,3.197804,income,Real disposable personal income,11:05:57 10 Aug 2020,40000
2020,President,polls-plus,7/1/2020,Trump,Biden,"",-1.936719,-1.078762,-.3967277,-1.760797,combined,Average of all six indicators,11:05:57 10 Aug 2020,40000
2020,President,polls-plus,6/30/2020,Trump,Biden,"",.4408508,.2949552,1.264526,-.6746154,stock market,S&P 500,11:08:25 10 Aug 2020,40000
2020,President,polls-plus,6/30/2020,Trump,Biden,"",-6.192026,-3.751455,-2.781884,-4.721025,spending,Personal consumption expenditures,11:08:25 10 Aug 2020,40000
2020,President,polls-plus,6/30/2020,Trump,Biden,"",-4.2255,-2.911412,-1.941842,-3.880983,manufacturing,Industrial production,11:08:25 10 Aug 2020,40000
2020,President,polls-plus,6/30/2020,Trump,Biden,"",-6.736466,-5.490545,-4.520974,-6.460115,jobs,Nonfarm payrolls,11:08:25 10 Aug 2020,40000
2020,President,polls-plus,6/30/2020,Trump,Biden,"",1.008668,1.218398,2.187968,.2488274,inflation,Consumer price index,11:08:25 10 Aug 2020,40000
2020,President,polls-plus,6/30/2020,Trump,Biden,"",4.050807,4.157347,5.126917,3.187776,income,Real disposable personal income,11:08:25 10 Aug 2020,40000
2020,President,polls-plus,6/30/2020,Trump,Biden,"",-1.942278,-1.080452,-.3948621,-1.766042,combined,Average of all six indicators,11:08:25 10 Aug 2020,40000
2020,President,polls-plus,6/29/2020,Trump,Biden,"",.3332596,.2060234,1.084677,-.6726301,stock market,S&P 500,11:09:55 10 Aug 2020,40000
2020,President,polls-plus,6/29/2020,Trump,Biden,"",-10.7598,-8.222619,-7.343966,-9.101273,spending,Personal consumption expenditures,11:09:55 10 Aug 2020,40000
2020,President,polls-plus,6/29/2020,Trump,Biden,"",-4.2255,-2.935935,-2.057281,-3.814589,manufacturing,Industrial production,11:09:55 10 Aug 2020,40000
2020,President,polls-plus,6/29/2020,Trump,Biden,"",-6.736466,-5.496223,-4.61757,-6.374877,jobs,Nonfarm payrolls,11:09:55 10 Aug 2020,40000
2020,President,polls-plus,6/29/2020,Trump,Biden,"",1.008668,1.219762,2.098416,.3411088,inflation,Consumer price index,11:09:55 10 Aug 2020,40000
2020,President,polls-plus,6/29/2020,Trump,Biden,"",6.979816,7.132764,8.011418,6.254111,income,Real disposable personal income,11:09:55 10 Aug 2020,40000
2020,President,polls-plus,6/29/2020,Trump,Biden,"",-2.233337,-1.349371,-.7280694,-1.970673,combined,Average of all six indicators,11:09:55 10 Aug 2020,40000
2020,President,polls-plus,6/28/2020,Trump,Biden,"",.2312708,.1219991,1.004933,-.7609343,stock market,S&P 500,11:10:24 10 Aug 2020,40000
2020,President,polls-plus,6/28/2020,Trump,Biden,"",-10.7598,-8.225035,-7.342102,-9.107968,spending,Personal consumption expenditures,11:10:24 10 Aug 2020,40000
2020,President,polls-plus,6/28/2020,Trump,Biden,"",-4.2255,-2.959008,-2.076075,-3.841941,manufacturing,Industrial production,11:10:24 10 Aug 2020,40000
2020,President,polls-plus,6/28/2020,Trump,Biden,"",-6.736466,-5.501121,-4.618188,-6.384054,jobs,Nonfarm payrolls,11:10:24 10 Aug 2020,40000
2020,President,polls-plus,6/28/2020,Trump,Biden,"",1.008668,1.221127,2.10406,.3381934,inflation,Consumer price index,11:10:24 10 Aug 2020,40000
2020,President,polls-plus,6/28/2020,Trump,Biden,"",6.979816,7.122041,8.004974,6.239108,income,Real disposable personal income,11:10:24 10 Aug 2020,40000
2020,President,polls-plus,6/28/2020,Trump,Biden,"",-2.250335,-1.369999,-.7456712,-1.994328,combined,Average of all six indicators,11:10:24 10 Aug 2020,40000
2020,President,polls-plus,6/27/2020,Trump,Biden,"",.2312708,.1214699,1.008881,-.7659417,stock market,S&P 500,11:09:37 10 Aug 2020,40000
2020,President,polls-plus,6/27/2020,Trump,Biden,"",-10.7598,-8.199814,-7.312402,-9.087226,spending,Personal consumption expenditures,11:09:37 10 Aug 2020,40000
2020,President,polls-plus,6/27/2020,Trump,Biden,"",-4.2255,-2.946441,-2.059029,-3.833852,manufacturing,Industrial production,11:09:37 10 Aug 2020,40000
2020,President,polls-plus,6/27/2020,Trump,Biden,"",-6.736466,-5.486205,-4.598793,-6.373616,jobs,Nonfarm payrolls,11:09:37 10 Aug 2020,40000
2020,President,polls-plus,6/27/2020,Trump,Biden,"",1.008668,1.222491,2.109903,.3350796,inflation,Consumer price index,11:09:37 10 Aug 2020,40000
2020,President,polls-plus,6/27/2020,Trump,Biden,"",6.979816,7.116657,8.004068,6.229245,income,Real disposable personal income,11:09:37 10 Aug 2020,40000
2020,President,polls-plus,6/27/2020,Trump,Biden,"",-2.250335,-1.361974,-.7344788,-1.989468,combined,Average of all six indicators,11:09:37 10 Aug 2020,40000
2020,President,polls-plus,6/26/2020,Trump,Biden,"",.2312708,.1209407,1.01283,-.7709491,stock market,S&P 500,11:12:25 10 Aug 2020,40000
